FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,BwdPktLenMax,BwdPktLenMin,FwdHeaderLen,BwdHeaderLen,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,TargetOutput
2634,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16370,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
5941,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
3188,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7675,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
7353,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
3428,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9434,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
5694,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2805,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5161,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8506,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6383,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
3515,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8558,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
1407,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2471,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8637,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
7990,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
1545,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3721,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7076,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
7924,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
12766,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
12370,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20844,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21512,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24357,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
26924,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
4941,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3328,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10349,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10954,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6988,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
14220,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
3570,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7034,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3049,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6342,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9184,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
808,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5191,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6878,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
6125,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
25155,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
25929,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
22478,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
1926,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2873,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21288,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21317,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7070,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8911,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9530,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9881,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12303,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
6612,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8518,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6051,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3396,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5606,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5893,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6558,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7599,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9992,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11866,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8028,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2042,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3826,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7177,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6018,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6223,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
7018,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9402,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
8627,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
9367,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
5088,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5748,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2632,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2667,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3281,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
25560,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
26798,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
29061,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
31057,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
33069,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10287,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2848,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5036,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7206,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9397,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7339,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
9181,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9818,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10338,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12682,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7535,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9388,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6991,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4432,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6872,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6861,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6577,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8603,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10753,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
12983,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8642,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2476,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4693,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6504,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8262,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6802,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8775,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9285,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10098,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
12861,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7486,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9203,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6787,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3192,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5990,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
19150,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
19914,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
21730,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
23564,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
6645,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
25654,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
2195,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4520,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6578,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8756,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7327,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
2175,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7626,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8909,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9266,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
5231,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11709,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
5611,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2502,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4705,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10199,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
6307,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
3493,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2496,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7118,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8850,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
5390,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15106,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,0
8325,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7396,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20442,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
11671,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12561,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3265,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16439,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
17672,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8013,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8841,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
5476,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4569,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9024,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
797,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5333,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4513,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6612,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
956,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9001,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9488,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
8650,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
9408,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
1699,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
1894,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2637,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6932,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15912,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
2565,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
28750,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
29430,3,7,328,4434,328,0,1460,0,60,164,3,328,7,4434,0
29015,3,7,323,4434,323,0,1460,0,60,164,3,323,7,4434,0
30637,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
3878,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2130,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3212,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3352,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22143,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
2463,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5571,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
7075,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8906,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
11141,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9000,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3571,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7835,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6162,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12607,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
1144,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7268,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
9513,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10330,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
9299,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
13149,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
9541,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7202,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6273,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3282,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6358,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22435,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
23942,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
26279,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
25585,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
27700,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
5277,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9356,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7996,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4044,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5875,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6447,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7219,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
9220,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8982,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
11584,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
9024,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6063,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7975,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3490,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6339,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8650,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
10552,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
13052,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
12477,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
14900,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
5697,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10070,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8096,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3435,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5825,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7306,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8482,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,0
10347,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9911,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
12450,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8788,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5990,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7835,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3636,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6036,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6843,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10113,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
10093,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
4022,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12246,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
13048,4,8,314,4434,314,0,1460,0,80,184,4,314,8,4434,0
7466,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4018,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12156,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12997,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15887,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
17615,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
19510,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9178,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7952,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11736,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
4395,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6539,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3192,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5821,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7166,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9470,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10134,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8622,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
4359,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10550,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
3750,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6784,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2879,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4903,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6320,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7359,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
10797,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
5874,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4255,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9112,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
24204,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
16126,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15750,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3829,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20093,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
20996,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8176,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7639,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7844,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11756,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
7214,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6287,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4559,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3510,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7025,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
5356,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
6304,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9473,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
12215,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6959,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3023,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2656,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7564,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6774,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6427,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7029,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9356,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
23357,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
19670,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
27106,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
18886,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16152,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
1995,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3813,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7717,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
6597,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
6456,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10406,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
11111,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
4792,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6450,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3700,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2944,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6417,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7157,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
6888,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9602,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
8284,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
9244,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
4948,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5508,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3100,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3197,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3888,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12267,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
12982,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
13956,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
16132,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
17912,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
9528,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8419,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3454,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5170,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7285,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5630,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
8164,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
10255,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
9234,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6137,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22582,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
13353,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15951,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14821,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3628,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
17136,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
449,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6480,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6011,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
9327,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
11360,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
7090,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2010,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5673,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4456,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10712,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
3395,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8016,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
9789,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
8446,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12926,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14720,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22299,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
13681,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
17996,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
1274,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2587,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6183,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7394,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
6668,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
10599,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
9793,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
1515,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8556,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7612,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6249,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5707,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24890,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
25804,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
26686,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
26678,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
28866,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
7900,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6970,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5956,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3318,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5372,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4759,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
5716,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
